timeStamp,F.sine1,F.sine2
2024-01-01 00:08:05,124.8955720596655,50.53594262405714
2024-01-01 00:08:10,125.47095799879799,50.734662124670464
2024-01-01 00:08:15,126.04059656261249,50.932986877783605
2024-01-01 00:08:20,126.60444431013521,51.13091308641367
2024-01-01 00:08:25,127.16245833272794,51.32843699292437
2024-01-01 00:08:30,127.71459613546304,51.525554836745286
2024-01-01 00:08:35,128.26081569989793,51.72226287552238
2024-01-01 00:08:40,128.80107534233656,51.91855733276189
2024-01-01 00:08:45,129.33533400687816,52.11443450275668
2024-01-01 00:08:50,129.86355100669368,52.309890656220745
2024-01-01 00:08:55,130.38568605964232,52.50492205109133
2024-01-01 00:09:00,130.9016994314665,52.69952498469284
2024-01-01 00:09:05,131.4115518527919,52.893695762415526
2024-01-01 00:09:10,131.91520441526194,53.087430656479356
2024-01-01 00:09:15,132.41261884490592,53.28072600949963
2024-01-01 00:09:20,132.90375723464865,53.473578131062
2024-01-01 00:09:25,133.3885822081024,53.66598335979502
2024-01-01 00:09:30,133.8670567922279,53.85793801204677
2024-01-01 00:09:35,134.33914457537315,54.04943844355629
2024-01-01 00:09:40,134.80480963090247,54.240481018613366
2024-01-01 00:09:45,135.2640164225926,54.43106206949727
2024-01-01 00:09:50,135.71673005409593,54.62117799836511
2024-01-01 00:09:55,136.16291602484102,54.81082517550178
2024-01-01 00:10:00,136.6025403793222,55.00000000038034
2024-01-01 00:10:05,137.0355695915262,55.18869885119581
2024-01-01 00:10:10,137.4619707082366,55.37691814550131
2024-01-01 00:10:15,137.88171127957742,55.56465430987766
2024-01-01 00:10:20,138.2947592740229,55.75190374008472
2024-01-01 00:10:25,138.70108330302628,55.93866290117754
2024-01-01 00:10:30,139.1006524012205,56.124928227526155
2024-01-01 00:10:35,139.49343616065002,56.310696182806694
2024-01-01 00:10:40,139.87940462739297,56.49596321043968
2024-01-01 00:10:45,140.25852842959733,56.68072579313408
2024-01-01 00:10:50,140.6307787151979,56.86498042309505
2024-01-01 00:10:55,140.99612707685696,57.04872356292517
2024-01-01 00:11:00,141.35454575092035,57.231951743874895
2024-01-01 00:11:05,141.7060074413073,57.41466147746112
2024-01-01 00:11:10,142.0504853453414,57.59684926565486
2024-01-01 00:11:15,142.38795324863713,57.778511649626736
2024-01-01 00:11:20,142.71838545170743,57.95964517078686
2024-01-01 00:11:25,143.0417568079277,58.140246390236896
2024-01-01 00:11:30,143.35804264011924,58.320311840721914
2024-01-01 00:11:35,143.66721891309007,58.49983812292345
2024-01-01 00:11:40,143.96926208073035,58.67882181883335
2024-01-01 00:11:45,144.2641491090494,58.857259501758676
2024-01-01 00:11:50,144.5518575575666,59.03514778406846
2024-01-01 00:11:55,144.8323655161699,59.212483279026245
2024-01-01 00:12:00,145.10565163748234,59.38926261983811
2024-01-01 00:12:05,145.37169506653993,59.565482412625855
2024-01-01 00:12:10,145.63047558627392,59.74113933067311
2024-01-01 00:12:15,145.88197348838187,59.91623002963502
2024-01-01 00:12:20,146.1261695934851,60.09075115735119
2024-01-01 00:12:25,146.36304531871951,60.26469940054909
2024-01-01 00:12:30,146.59258262508195,60.438071447504946
2024-01-01 00:12:35,146.81476403241805,60.61086399746496
2024-01-01 00:12:40,147.0295726207537,60.78307376070809
2024-01-01 00:12:45,147.2369920315835,60.95469745860876
2024-01-01 00:12:50,147.4370064795916,61.12573183280993
2024-01-01 00:12:55,147.62960071155786,61.296173608810676
2024-01-01 00:13:00,147.81476007155678,61.4660195507876
2024-01-01 00:13:05,147.9924704682702,61.63526643413397
2024-01-01 00:13:10,148.1627183405129,61.80391100958795
2024-01-01 00:13:15,148.32549075110117,61.97195009344516
2024-01-01 00:13:20,148.48077529500213,62.13938047746859
2024-01-01 00:13:25,148.6285601543824,62.30619898291033
2024-01-01 00:13:30,148.76883405908114,62.47240241598342
2024-01-01 00:13:35,148.9015863347837,62.63798762133204
2024-01-01 00:13:40,149.02680687837125,62.8029514552386
2024-01-01 00:13:45,149.14448613437298,62.967290750671786
2024-01-01 00:13:50,149.2546151604998,63.131002405206104
2024-01-01 00:13:55,149.3571855635194,63.294083293221696
2024-01-01 00:14:00,149.45218953716608,63.45653031854496
2024-01-01 00:14:05,149.53961983638055,63.61834037108211
2024-01-01 00:14:10,149.61946980827864,63.77951037888831
2024-01-01 00:14:15,149.69173337562944,63.94003728206762
2024-01-01 00:14:20,149.75640502432225,64.09991799877349
2024-01-01 00:14:25,149.8134798403211,64.25914951075332
2024-01-01 00:14:30,149.86295347350426,64.41772877792008
2024-01-01 00:14:35,149.90482215829425,64.57565278956255
2024-01-01 00:14:40,149.93908270176044,64.7329185221814
2024-01-01 00:14:45,149.9657324972669,64.88952299010823
2024-01-01 00:14:50,149.98476951614128,65.04546322012314
2024-01-01 00:14:55,149.9961923062029,65.20073621843909
2024-01-01 00:15:00,150.0,65.35533905379195
2024-01-01 00:15:05,149.996192306343,65.50926878265908
2024-01-01 00:15:10,149.9847695156089,65.66252245801276
2024-01-01 00:15:15,149.96573249768733,65.81509717035578
2024-01-01 00:15:20,149.93908270232095,65.9669900148856
2024-01-01 00:15:25,149.90482215696358,66.1181981078317
2024-01-01 00:15:30,149.86295347678185,66.26871854625935
2024-01-01 00:15:35,149.81347984414433,66.4185484886271
2024-01-01 00:15:40,149.75640502544258,66.56768508227808
2024-01-01 00:15:45,149.69173337323596,66.71612547195048
2024-01-01 00:15:50,149.61946980967838,66.86386683952986
2024-01-01 00:15:55,149.53961983791984,67.01090637223362
2024-01-01 00:16:00,149.45218953884478,67.15724127064107
2024-01-01 00:16:05,149.3571855706089,67.30286874874666
2024-01-01 00:16:10,149.25461516813203,67.4477860340132
2024-01-01 00:16:15,149.14448613646925,67.59199037510035
2024-01-01 00:16:20,149.02680687412564,67.73547901117561
2024-01-01 00:16:25,148.90158633715754,67.87824921813613
2024-01-01 00:16:30,148.76883406159345,68.02029827784304
2024-01-01 00:16:35,148.62856015703306,68.16162348588705
2024-01-01 00:16:40,148.48077530587705,68.30222215163992
2024-01-01 00:16:45,148.32549076251388,68.4420915983058
2024-01-01 00:16:50,148.1627183435773,68.58122917037699
2024-01-01 00:16:55,147.99247046218824,68.71963220402574
2024-01-01 00:17:00,147.81476007489584,68.8572980717019
2024-01-01 00:17:05,147.62960070495512,68.99422415973254
2024-01-01 00:17:10,147.43700648320433,69.13040783938237
2024-01-01 00:17:15,147.23699204620328,69.26584653977045
2024-01-01 00:17:20,147.02957263590434,69.40053767505249
2024-01-01 00:17:25,146.81476403643916,69.53447868803062
2024-01-01 00:17:30,146.5925826292386,69.66766701436667
2024-01-01 00:17:35,146.3630453230114,69.80010012551418
2024-01-01 00:17:40,146.12616958507647,69.9317755071437
2024-01-01 00:17:45,145.8819734929432,70.0626906313278
2024-01-01 00:17:50,145.63047560458403,70.19284302664926
2024-01-01 00:17:55,145.37169508537198,70.32223020818807
2024-01-01 00:18:00,145.10565162805545,70.4508497194416
2024-01-01 00:18:05,144.83236552126584,70.57869909795329
2024-01-01 00:18:10,144.55185756279525,70.70577591653905
2024-01-01 00:18:15,144.2641490988663,70.83207776255834
2024-01-01 00:18:20,143.9692620862232,70.95760221124968
2024-01-01 00:18:25,143.66721893502222,71.08234689296495
2024-01-01 00:18:30,143.35804266256247,71.20630942602642
2024-01-01 00:18:35,143.04175679674722,71.32948745691812
2024-01-01 00:18:40,142.71838545772363,71.45187862736213
2024-01-01 00:18:45,142.38795325478304,71.57348061380094
2024-01-01 00:18:50,142.05048533342176,71.69429110753337
2024-01-01 00:18:55,141.70600744771127,71.8143077892258
2024-01-01 00:19:00,141.35454577639274,71.93352839320966
2024-01-01 00:19:05,140.99612708351697,72.05195064956894
2024-01-01 00:19:10,140.63077870230546,72.1695722910764
2024-01-01 00:19:15,140.25852843651137,72.286391084726
2024-01-01 00:19:20,139.87940463443326,72.40240480645636
2024-01-01 00:19:25,139.493436167816,72.51761124753344
2024-01-01 00:19:30,139.1006524296522,72.63200821459273
2024-01-01 00:19:35,138.70108333194383,72.74559352968092
2024-01-01 00:19:40,138.29475928156268,72.85836503629318
2024-01-01 00:19:45,137.8817112650212,72.97032057538749
2024-01-01 00:19:50,137.4619707160227,73.08145802153109
2024-01-01 00:19:55,137.0355695994346,73.19177525882725
2024-01-01 00:20:00,136.60254038735224,73.30127018699484
2024-01-01 00:20:05,136.16291605662622,73.40994072140828
2024-01-01 00:20:10,135.71673008635082,73.51778479313725
2024-01-01 00:20:15,135.26401643098396,73.62480035467445
2024-01-01 00:20:20,134.8048096147367,73.73098535717698
2024-01-01 00:20:25,134.3391445840022,73.83633778476806
2024-01-01 00:20:30,133.8670568263366,73.94085562613455
2024-01-01 00:20:35,133.38858221696657,74.04453690807182
2024-01-01 00:20:40,132.9037572696688,74.14737963997337
2024-01-01 00:20:45,132.4126188803778,74.24938186941665
2024-01-01 00:20:50,131.91520442447364,74.35054165980176
2024-01-01 00:20:55,131.41155183507692,74.45085707439623
2024-01-01 00:21:00,130.90169944090638,74.55032620875963
2024-01-01 00:21:05,130.38568604149663,74.6489471743829
2024-01-01 00:21:10,129.86355101635888,74.74671807794564
2024-01-01 00:21:15,129.33533404500258,74.84363707375022
2024-01-01 00:21:20,128.8010753808931,74.93970231135887
2024-01-01 00:21:25,128.26081568090746,75.03491196688555
2024-01-01 00:21:30,127.71459614556998,75.12926421751476
2024-01-01 00:21:35,127.1624583429434,75.22275727201904
2024-01-01 00:21:40,126.6044442905263,75.31538935534532
2024-01-01 00:21:45,126.04059657304269,75.4071586891526
2024-01-01 00:21:50,125.47095803988448,75.49806354104479
2024-01-01 00:21:55,124.89557210116287,75.5881021754046
2024-01-01 00:22:00,124.31448254358531,75.67727288276132
2024-01-01 00:22:05,123.72773368138516,75.7655739559168
2024-01-01 00:22:10,123.13537016690364,75.8530037185273
2024-01-01 00:22:15,122.53743707886109,75.93956051065166
2024-01-01 00:22:20,121.93398004833602,76.02524267058712
2024-01-01 00:22:25,121.32504493475741,76.11004858085509
2024-01-01 00:22:30,120.71067814294504,76.19397662227789
2024-01-01 00:22:35,120.09092642609467,76.27702520139465
2024-01-01 00:22:40,119.46583704683881,76.35919272821711
2024-01-01 00:22:45,118.83545757522587,76.44047764284903
2024-01-01 00:22:50,118.1998360170925,76.52087839774285
2024-01-01 00:22:55,117.55902077748047,76.60039346218409
2024-01-01 00:23:00,116.91306065695056,76.67902132232057
2024-01-01 00:23:05,116.26200481299016,76.7567604853157
2024-01-01 00:23:10,115.60590289550302,76.83360946283145
2024-01-01 00:23:15,114.94480483458422,76.90956679594602
2024-01-01 00:23:20,114.27876097540984,76.98463103854134
2024-01-01 00:23:25,113.60782203979768,77.05880076150243
2024-01-01 00:23:30,112.93203912234452,77.13207455274468
2024-01-01 00:23:35,112.25146368653517,77.20445101724079
2024-01-01 00:23:40,111.56614752412858,77.2759287808373
2024-01-01 00:23:45,110.87614289774068,77.34650647507246
2024-01-01 00:23:50,110.18150231745136,77.41618276008683
2024-01-01 00:23:55,109.4822787202619,77.48495630569866
2024-01-01 00:24:00,108.77852524246092,77.5528258134959
2024-01-01 00:24:05,108.07029558989426,77.61978998040388
2024-01-01 00:24:10,107.35764365955865,77.68584753516711
2024-01-01 00:24:15,106.64062368428054,77.75099722359721
2024-01-01 00:24:20,105.91929034442731,77.81523779838517
2024-01-01 00:24:25,105.19369853418002,77.87856803998375
2024-01-01 00:24:30,104.46390354921702,77.94098673937005
2024-01-01 00:24:35,103.72996084909312,78.0024927181011
2024-01-01 00:24:40,102.99192644354358,78.06308479527269
2024-01-01 00:24:45,102.2498564976913,78.1227618206054
2024-01-01 00:24:50,101.50380748311989,78.18152266104576
2024-01-01 00:24:55,100.75383629396842,78.23936619160108
2024-01-01 00:25:00,100.0000000037416,78.29629131417386
2024-01-01 00:25:05,99.24235597946151,78.35229694795584
2024-01-01 00:25:10,98.48096204023724,78.40738201778868
2024-01-01 00:25:15,97.71587604758005,78.46154548382385
2024-01-01 00:25:20,96.94715630627861,78.51478631190314
2024-01-01 00:25:25,96.17486131601187,78.56710349116494
2024-01-01 00:25:30,95.3990499724526,78.61849601998222
2024-01-01 00:25:35,94.61978131552192,78.66896292273168
2024-01-01 00:25:40,93.83711464769084,78.71850324121502
2024-01-01 00:25:45,93.05110969761229,78.76711602439971
2024-01-01 00:25:50,92.26182619704855,78.81480035462477
2024-01-01 00:25:55,91.46932429484647,78.86155532143047
2024-01-01 00:26:00,90.67366430055296,78.90738003709009
2024-01-01 00:26:05,89.87490689166984,78.95227362427664
2024-01-01 00:26:10,89.07311285429198,78.99623523075101
2024-01-01 00:26:15,88.26834324813865,79.03926401954757
2024-01-01 00:26:20,87.46065935953021,79.08135917146026
2024-01-01 00:26:25,86.65012269672091,79.12251988505805
2024-01-01 00:26:30,85.83679498521477,79.16274537670031
2024-01-01 00:26:35,85.0207381194478,79.2020348826232
2024-01-01 00:26:40,84.20201433239927,79.24038765061815
2024-01-01 00:26:45,83.3806859295812,79.27780295262524
2024-01-01 00:26:50,82.55681545833039,79.31428007631106
2024-01-01 00:26:55,81.73046565957202,79.34981832720379
2024-01-01 00:27:00,80.90169946304161,79.38441702870637
2024-01-01 00:27:05,80.07057993808183,79.41807552388033
2024-01-01 00:27:10,79.2371704663593,79.45079316832437
2024-01-01 00:27:15,78.40153447094394,79.48256934096287
2024-01-01 00:27:20,77.56373563351335,79.51340343520312
2024-01-01 00:27:25,76.72383762140838,79.54329486886891
2024-01-01 00:27:30,75.88190453039675,79.57224306800998
2024-01-01 00:27:35,75.03800043217983,79.60024748311449
2024-01-01 00:27:40,74.19218954813803,79.62730758243752
2024-01-01 00:27:45,73.34453638030972,79.6534228479059
2024-01-01 00:27:50,72.49510543568154,79.67859278379176
2024-01-01 00:27:55,71.64396144716996,79.70281690962844
2024-01-01 00:28:00,70.79116909630051,79.72609476802563
2024-01-01 00:28:05,69.93679346289495,79.74842591200434
2024-01-01 00:28:10,69.08089956550229,79.76980991767917
2024-01-01 00:28:15,68.22355253796914,79.79024637899471
2024-01-01 00:28:20,67.36481776208694,79.80973490468918
2024-01-01 00:28:25,66.50476058812204,79.82827512484495
2024-01-01 00:28:30,65.64344655874986,79.84586668556958
2024-01-01 00:28:35,64.78094112839247,79.86250925468521
2024-01-01 00:28:40,63.91731011815169,79.87820251260123
2024-01-01 00:28:45,63.05261925087877,79.89294616145399
2024-01-01 00:28:50,62.18693432991099,79.90673992125639
2024-01-01 00:28:55,61.32032137289248,79.91958352792305
2024-01-01 00:29:00,60.45284632958638,79.93147673769158
2024-01-01 00:29:05,59.584575215223026,79.94241932469097
2024-01-01 00:29:10,58.71557429106011,79.95241107891452
2024-01-01 00:29:15,57.845909595829745,79.96145181180927
2024-01-01 00:29:20,56.97564740421625,79.96954135069413
2024-01-01 00:29:25,56.104853943574554,79.97667954191147
2024-01-01 00:29:30,55.233595621129055,79.98286624879862
2024-01-01 00:29:35,54.361938740120486,79.98810135397588
2024-01-01 00:29:40,53.48994968059408,79.9923847577744
2024-01-01 00:29:45,52.61769484789172,79.99571637864436
2024-01-01 00:29:50,51.74524066759496,79.9980961531565
2024-01-01 00:29:55,50.872653580466455,79.99952403600332
2024-01-01 00:30:00,49.99999999082408,80.0
2024-01-01 00:30:05,49.12734644774675,79.99952403603409
2024-01-01 00:30:10,48.254759360615026,79.99809615321804
2024-01-01 00:30:15,47.3823051803129,79.99571637873669
2024-01-01 00:30:20,46.51005034760302,79.9923847578975
2024-01-01 00:30:25,45.63806128806694,79.98810135412975
2024-01-01 00:30:30,44.766404407046565,79.98286624898324
2024-01-01 00:30:35,43.89514603810783,79.97667954177135
2024-01-01 00:30:40,43.02435262392931,79.96954135094029
2024-01-01 00:30:45,42.15409047872014,79.96145181254323
2024-01-01 00:30:50,41.28442573704681,79.9524110792222
2024-01-01 00:30:55,40.41542476650962,79.94241932447085
2024-01-01 00:31:00,39.547153698473345,79.93147673806074
2024-01-01 00:31:05,38.679678608873644,79.91958352766295
2024-01-01 00:31:10,37.813065651873956,79.90673992097632
2024-01-01 00:31:15,36.94738077709414,79.89294616191532
2024-01-01 00:31:20,36.08268995590096,79.87820251390534
2024-01-01 00:31:25,35.21905889951189,79.86250925520794
2024-01-01 00:31:30,34.35655351510988,79.84586668703636
2024-01-01 00:31:35,33.4952394397053,79.82827512542904
2024-01-01 00:31:40,32.63518221984001,79.80973490428931
2024-01-01 00:31:45,31.77644744398632,79.7902463785749
2024-01-01 00:31:50,30.91910046219362,79.76980991835524
2024-01-01 00:31:55,30.063206610384217,79.74842591387737
2024-01-01 00:32:00,29.20883093129722,79.72609476876292
2024-01-01 00:32:05,28.35603862583786,79.70281691166372
2024-01-01 00:32:10,27.504894591809613,79.67859278459025
2024-01-01 00:32:15,26.655463601845494,79.65342284736664
2024-01-01 00:32:20,25.807810434055245,79.6273075818784
2024-01-01 00:32:25,24.96199959513577,79.60024748400465
2024-01-01 00:32:30,24.118095541835572,79.57224307045018
2024-01-01 00:32:35,23.276162405779765,79.5432948698201
2024-01-01 00:32:40,22.436264438370195,79.51340343780497
2024-01-01 00:32:45,21.598465556108472,79.48256934197501
2024-01-01 00:32:50,20.76282951609074,79.45079316764622
2024-01-01 00:32:55,19.929420044415696,79.4180755231824
2024-01-01 00:33:00,19.098300563791774,79.38441702980978
2024-01-01 00:33:05,18.269534367184253,79.3498183283376
2024-01-01 00:33:10,17.44318456834673,79.31428007747525
2024-01-01 00:33:15,16.61931409701475,79.27780295381976
2024-01-01 00:33:20,15.797985694113486,79.24038765184298
2024-01-01 00:33:25,14.979261863362545,79.20203488180681
2024-01-01 00:33:30,14.16320504112553,79.16274537798571
2024-01-01 00:33:35,13.349877329530159,79.12251988637371
2024-01-01 00:33:40,12.539340666629613,79.08135917280615
2024-01-01 00:33:45,11.731656777927952,79.03926402092367
2024-01-01 00:33:50,10.926887171679411,78.99623523215726
2024-01-01 00:33:55,10.125093134204363,78.95227362571305
2024-01-01 00:34:00,9.326335682681794,78.9073800361362
2024-01-01 00:34:05,8.530675730827433,78.86155532292707
2024-01-01 00:34:10,7.738173870725511,78.81480035867112
2024-01-01 00:34:15,6.948890327853505,78.76711602595643
2024-01-01 00:34:20,6.162885335814636,78.71850324018294
2024-01-01 00:34:25,5.38021870972802,78.66896292434835
2024-01-01 00:34:30,4.600950052686514,78.61849602162884
2024-01-01 00:34:35,3.825138667709844,78.56710349007444
2024-01-01 00:34:40,3.0528437186331203,78.51478631360955
2024-01-01 00:34:45,2.284124018138243,78.46154548842571
2024-01-01 00:34:50,1.519037984439521,78.40738201955475
2024-01-01 00:34:55,0.7576440045658615,78.35229694678773
2024-01-01 00:35:00,2.0692695557045226e-08,78.29629131599947
2024-01-01 00:35:05,-0.7538363097809082,78.23936619039429
2024-01-01 00:35:10,-1.5038074988504704,78.18152265981968
2024-01-01 00:35:15,-2.2498564736346793,78.12276182252002
2024-01-01 00:35:20,-2.991926380126195,78.06308480042576
2024-01-01 00:35:25,-3.7299608252974323,78.00249272007488
2024-01-01 00:35:30,-4.4639034865008895,77.94098674467975
2024-01-01 00:35:35,-5.193698510652531,77.87856804201655
2024-01-01 00:35:40,-5.919290359641693,77.81523779704379
2024-01-01 00:35:45,-6.64062369940477,77.7509972222367
2024-01-01 00:35:50,-7.357643636446866,77.68584753728817
2024-01-01 00:35:55,-8.070295529014373,77.61978998610334
2024-01-01 00:36:00,-8.778525219635078,77.55282581567556
2024-01-01 00:36:05,-9.482278660149156,77.4849563115533
2024-01-01 00:36:10,-10.181502294918424,77.41618276232495
2024-01-01 00:36:15,-10.876142912300182,77.34650647359771
2024-01-01 00:36:20,-11.566147538590045,77.27592877934362
2024-01-01 00:36:25,-12.251463664454455,77.20445101956628
2024-01-01 00:36:30,-12.932039064229237,77.13207455898524
2024-01-01 00:36:35,-13.607822018026837,77.05880076388593
2024-01-01 00:36:40,-14.278760953796436,76.98463104095379
2024-01-01 00:36:45,-14.944804813129892,76.90956679838739
2024-01-01 00:36:50,-15.605902909353333,76.83360946122471
2024-01-01 00:36:55,-16.26200482673488,76.75676048369021
2024-01-01 00:37:00,-16.91306063598327,76.67902132484835
2024-01-01 00:37:05,-17.55902075667872,76.60039346474056
2024-01-01 00:37:10,-18.199835996457864,76.52087840032797
2024-01-01 00:37:15,-18.835457554759955,76.44047764546278
2024-01-01 00:37:20,-19.46583702654317,76.35919273085942
2024-01-01 00:37:25,-20.09092643918413,76.27702519965743
2024-01-01 00:37:30,-20.710678122994537,76.19397662497717
2024-01-01 00:37:35,-21.325044882343136,76.11004858808468
2024-01-01 00:37:40,-21.933980028736727,76.02524267334317
2024-01-01 00:37:45,-22.537437091493658,75.93956050884059
2024-01-01 00:37:50,-23.135370147661547,75.85300372133992
2024-01-01 00:37:55,-23.72773366232387,75.76557395875761
2024-01-01 00:38:00,-24.314482555865098,75.67727288089523
2024-01-01 00:38:05,-24.895572082467524,75.58810217830164
2024-01-01 00:38:10,-25.470957990824104,75.49806354879752
2024-01-01 00:38:15,-26.040596554718974,75.40715869210565
2024-01-01 00:38:20,-26.604444302322648,75.31538935340636
2024-01-01 00:38:25,-27.162458324996905,75.22275727502787
2024-01-01 00:38:30,-27.714596127814147,75.1292642205514
2024-01-01 00:38:35,-28.26081569233176,75.03491196489233
2024-01-01 00:38:40,-28.801075363522656,74.93970231445095
2024-01-01 00:38:45,-29.335333999479147,74.84363708201886
2024-01-01 00:38:50,-29.863550999379115,74.74671808109294
2024-01-01 00:38:55,-30.385686052412737,74.64894717231786
2024-01-01 00:39:00,-30.901699424322473,74.55032621196187
2024-01-01 00:39:05,-31.41155184573391,74.45085707229552
2024-01-01 00:39:10,-31.915204434999822,74.35054165768328
2024-01-01 00:39:15,-32.41261886439706,74.2493818727009
2024-01-01 00:39:20,-32.90375722785211,74.14737964875019
2024-01-01 00:39:25,-33.38858220139406,74.04453691141043
2024-01-01 00:39:30,-33.86705678560827,73.94085563505507
2024-01-01 00:39:35,-34.3391445688427,73.83633778816076
2024-01-01 00:39:40,-34.804809624461726,73.73098535495268
2024-01-01 00:39:45,-35.264016440572775,73.62480035243266
2024-01-01 00:39:50,-35.7167300718194,73.51778479661058
